,wavelength,pacs160,pacs100,dnu
15349,73.39450073,0,2.50E-05,-7546017286
15350,73.52940369,0,0.00010569,-7546017286
15351,73.66480255,0,2.17E-05,-7546017286
15352,73.80069733,0,9.14E-05,-7546017286
15353,73.93720245,0,1.73E-05,-7546017286
15354,74.21150208,0,0.00035674,-7546017286
15355,74.34940338,0,0.00019632,-7546017286
15356,74.48789978,0,0.00022349,-7546017286
15357,74.62689972,0,0.00042985,-7546017286
15358,74.7664032,0,0.00019533,-7546017286
15359,74.90640259,0,5.68E-05,-7546017286
15360,75.04689789,0,0.00015203,-7546017286
15361,75.18800354,0,2.64E-05,-7546017286
15362,75.32959747,0,1.39E-05,-7546017286
15363,75.61440277,0,0.00020281,-7546017286
15364,75.75759888,0,0.00019666,-7546017286
15365,75.90129852,0,0.00085319,-7546017286
15366,76.04560089,0,0.00051618,-7546017286
15367,76.19049835,0,0.00013243,-7546017286
15368,76.33589935,0,0.00087785,-7546017286
15369,76.48179626,0,0.00059763,-7546017286
15370,76.62830353,0,0.00014841,-7546017286
15371,76.77539825,0,0.001077,-7546017286
15372,76.92310333,0,0.00107757,-7546017286
15373,77.07129669,0,0.00050576,-7546017286
15374,77.2201004,0,0.00146602,-7546017286
15375,77.36940002,0,0.00187287,-7546017286
15376,77.51940155,0,0.0012279,-7546017286
15377,77.66989899,0,0.00201758,-7546017286
15378,77.82099915,0,0.00263618,-7546017286
15379,77.97270203,0,0.00188691,-7546017286
15380,78.125,0,0.00248817,-7546017286
15381,78.2779007,0,0.00343843,-7546017286
15382,78.43139648,0,0.00281022,-7546017286
15383,78.58550262,0,0.00320552,-7546017286
15384,78.74019623,0,0.00447173,-7546017286
15385,78.89550018,0,0.00439539,-7546017286
15386,79.05139923,0,0.00517591,-7546017286
15387,79.207901,0,0.00716061,-7546017286
15388,79.36509705,0,0.00761961,-7546017286
15389,79.52290344,0,0.0083747,-7546017286
15390,79.6812973,0,0.0105813,-7546017286
15391,79.84030151,0,0.0114142,-7546017286
15392,80,0,0.0122284,-7546017286
15393,80.16030121,0,0.0148922,-7546017286
15394,80.32129669,0,0.0165573,-7546017286
15395,80.48290253,0,0.0180259,-7546017286
15396,80.64520264,0,0.0219115,-7546017286
15397,80.80809784,0,0.0254878,-7546017286
15398,80.97170258,0,0.0281046,-7546017286
15399,81.1359024,0,0.0329856,-7546017286
15400,81.30079651,0,0.0391302,-7546017286
15401,81.46640015,0,0.0450417,-7546017286
15402,81.63269806,0,0.0518642,-7546017286
15403,81.79959869,0,0.0589551,-7546017286
15404,81.96720123,0,0.066848,-7546017286
15405,82.13549805,0,0.0767671,-7546017286
15406,82.30449677,0,0.0874425,-7546017286
15407,82.47419739,0,0.10078,-7546017286
15408,82.64459991,0,0.115714,-7546017286
15409,82.81569672,0,0.131404,-7546017286
15410,82.98750305,0,0.149148,-7546017286
15411,83.16010284,0,0.167954,-7546017286
15412,83.33329773,0,0.186327,-7546017286
15413,83.50730133,0,0.205672,-7546017286
15414,83.68199921,0,0.225335,-7546017286
15415,83.85739899,0,0.242845,-7546017286
15416,84.03359985,0,0.25958899,-7546017286
15417,84.21050262,0,0.26947799,-7546017286
15418,84.38819885,0,0.28338301,-7546017286
15419,84.56659698,0,0.296556,-7546017286
15420,84.7457962,0,0.31072,-7546017286
15421,84.92569733,0,0.32531399,-7546017286
15422,85.10639954,0,0.34153101,-7546017286
15423,85.28780365,0,0.35937899,-7546017286
15424,85.4701004,0,0.376443,-7546017286
15425,85.65309906,0,0.39281699,-7546017286
15426,85.8368988,0,0.40865001,-7546017286
15427,86.02149963,0,0.420221,-7546017286
15428,86.20690155,0,0.42962399,-7546017286
15429,86.39309692,0,0.437686,-7546017286
15430,86.58010101,0,0.44207799,-7546017286
15431,86.76789856,0,0.44365403,-7546017286
15432,86.95649719,0,0.44466099,-7546017286
15433,87.14600372,0,0.44394699,-7546017286
15434,87.3361969,0,0.44148901,-7546017286
15435,87.52739716,0,0.43945301,-7546017286
15436,87.71929932,0,0.43698499,-7546017286
15437,87.91210175,0,0.433433,-7546017286
15438,88.10569763,0,0.43101096,-7546017286
15439,88.30020142,0,0.428992,-7546017286
15440,88.49559784,0,0.425648,-7546017286
15441,88.69180298,0,0.42288199,-7546017286
15442,88.88890076,0,0.42048299,-7546017286
15443,89.0868988,0,0.416628,-7546017286
15444,89.28569794,0,0.41242301,-7546017286
15445,89.48549652,0,0.409785,-7546017286
15446,89.68609619,0,0.406396,-7546017286
15447,89.88760376,0,0.40397599,-7546017286
15448,90.09010315,0,0.404834,-7546017286
15449,90.29350281,0,0.407556,-7546017286
15450,90.49770355,0,0.41273299,-7546017286
15451,90.70290375,0,0.42129299,-7546017286
15452,90.90910339,0,0.429533,-7546017286
15453,91.11620331,0,0.43793499,-7546017286
15454,91.32420349,0,0.449141,-7546017286
15455,91.53320312,0,0.46035099,-7546017286
15456,91.74310303,0,0.47035199,-7546017286
15457,91.95400238,0,0.48168799,-7546017286
15458,92.16590118,0,0.49260899,-7546017286
15459,92.37879944,0,0.50215298,-7546017286
15460,92.59259796,0,0.512986,-7546017286
15461,92.80740356,0,0.52349299,-7546017286
15462,93.02330017,0,0.53169203,-7546017286
15463,93.24009705,0,0.54063302,-7546017286
15464,93.457901,0,0.549775,-7546017286
15465,93.67680359,0,0.55576402,-7546017286
15466,93.896698,0,0.56106794,-7546017286
15467,94.11759949,0,0.56594199,-7546017286
15468,94.33959961,0,0.56745201,-7546017286
15469,94.56259918,0,0.56815702,-7546017286
15470,94.78669739,0,0.570508,-7546017286
15471,95.01190186,0,0.57161599,-7546017286
15472,95.23809814,0,0.57301903,-7546017286
15473,95.4654007,0,0.57577997,-7546017286
15474,95.69380188,0,0.57636702,-7546017286
15475,95.9233017,0,0.57573903,-7546017286
15476,96.15380096,0,0.57861,-7546017286
15477,96.38549805,0,0.58024597,-7546017286
15478,96.61840057,0,0.57896602,-7546017286
15479,96.85230255,0,0.58003801,-7546017286
15480,97.08740234,0,0.58121902,-7546017286
15481,97.32360077,0,0.58018398,-7546017286
15482,97.56099701,0,0.58117199,-7546017286
15483,97.79949951,0,0.58252603,-7546017286
15484,98.03919983,0,0.581595,-7546017286
15485,98.76540375,0,0.57895201,-7546017286
15486,99.00990295,0,0.57516903,-7546017286
15487,99.25559998,0,0.57110798,-7546017286
15488,99.50250244,0,0.56364,-7546017286
15489,99.75060272,0,0.55684602,-7546017286
15490,100,0,0.55362701,-7546017286
15491,100.2509995,0,0.54926902,-7546017286
15492,100.5029984,0,0.54414701,-7546017286
15493,100.7559967,0,0.54043102,-7546017286
15494,101.0100021,0,0.53398103,-7546017286
15495,101.2659988,0,0.52784401,-7546017286
15496,101.5230026,0,0.52594501,-7546017286
15497,101.7809982,0,0.524405,-7546017286
15498,102.0410004,0,0.520724,-7546017286
15499,102.302002,0,0.51907402,-7546017286
15500,102.564003,0,0.51768798,-7546017286
15501,102.8280029,0,0.51460803,-7546017286
15502,103.0930023,0,0.51393098,-7546017286
15503,103.3590012,0,0.51378298,-7546017286
15504,103.6269989,0,0.51080197,-7546017286
15505,103.8960037,0,0.50716901,-7546017286
15506,104.1669998,0,0.50225598,-7546017286
15507,104.439003,0,0.49441001,-7546017286
15508,104.711998,0,0.48783499,-7546017286
15509,104.9869995,0,0.482584,-7546017286
15510,105.2630005,1.00E-08,0.47337201,-7546017286
15511,105.5410004,2.00E-08,0.46371901,-7546017286
15512,105.8199997,4.00E-08,0.460195,-7546017286
15513,106.1009979,7.00E-08,0.455217,-7546017286
15514,106.3830032,1.70E-07,0.450775,-7546017286
15515,106.6669998,3.00E-07,0.45350099,-7546017286
15516,106.9520035,2.80E-07,0.45592001,-7546017286
15517,107.2389984,1.20E-07,0.45561901,-7546017286
15518,107.5270004,2.00E-08,0.45914099,-7546017286
15519,107.8170013,1.50E-07,0.45901799,-7546017286
15520,108.1080017,2.80E-07,0.45402899,-7546017286
15521,108.401001,2.60E-07,0.45519999,-7546017286
15522,108.6959992,3.80E-07,0.45768601,-7546017286
15523,108.9919968,1.19E-06,0.45201299,-7546017286
15524,109.2900009,4.09E-06,0.44977799,-7546017286
15525,109.5889969,9.33E-06,0.450995,-7546017286
15526,109.8899994,1.51E-05,0.44514999,-7546017286
15527,110.1930008,2.14E-05,0.44295299,-7546017286
15528,110.4970017,3.64E-05,0.445748,-7546017286
15529,110.8030014,5.79E-05,0.441609,-7546017286
15530,111.1110001,8.40E-05,0.43860999,-7546017286
15531,111.4209976,0.00012263,0.44206899,-7546017286
15532,111.7320023,0.00018583,0.43767199,-7546017286
15533,112.0449982,0.00025061,0.43332401,-7546017286
15534,112.3600006,0.00032732,0.43609101,-7546017286
15535,112.6760025,0.00042359,0.43265799,-7546017286
15536,112.9940033,0.00056377,0.426907,-7546017286
15537,113.314003,0.00074472,0.42705801,-7546017286
15538,113.6360016,0.00100742,0.422077,-7546017286
15539,113.9599991,0.00129182,0.413699,-7546017286
15540,114.2860031,0.00148854,0.41208801,-7546017286
15541,114.612999,0.00164058,0.40917501,-7546017286
15542,114.9430008,0.0019235,0.401063,-7546017286
15543,115.2740021,0.00225064,0.39728701,-7546017286
15544,115.6070023,0.00245514,0.39353999,-7546017286
15545,115.9420013,0.00260314,0.38430601,-7546017286
15546,116.2789993,0.00290209,0.37917399,-7546017286
15547,116.6179962,0.00331417,0.37625599,-7546017286
15548,116.9589996,0.00389644,0.367713,-7546017286
15549,117.302002,0.00460337,0.361588,-7546017286
15550,117.6470032,0.00520291,0.35832199,-7546017286
15551,117.9940033,0.00591098,0.34884,-7546017286
15552,118.3430023,0.00694402,0.340148,-7546017286
15553,118.6940002,0.00815097,0.33493999,-7546017286
15554,119.0479965,0.00955558,0.32430899,-7546017286
15555,119.4029999,0.0112793,0.31322199,-7546017286
15556,119.7600021,0.0129742,0.30562499,-7546017286
15557,120.1200028,0.0149096,0.29358801,-7546017286
15558,120.4820023,0.0175564,0.27990499,-7546017286
15559,120.8460007,0.0205002,0.26900601,-7546017286
15560,121.211998,0.0236869,0.25519601,-7546017286
15561,121.5810013,0.0275294,0.239686,-7546017286
15562,121.9509964,0.0317968,0.226569,-7546017286
15563,122.3239975,0.0366715,0.21142399,-7546017286
15564,122.6989975,0.0427702,0.19412299,-7546017286
15565,123.0770035,0.0496095,0.178874,-7546017286
15566,123.4570007,0.0567781,0.16328,-7546017286
15567,123.8389969,0.065691,0.146036,-7546017286
15568,124.223999,0.0763843,0.130748,-7546017286
15569,124.6110001,0.0872218,0.116502,-7546017286
15570,125,0.0996466,0.101429,-7546017286
15571,125.3919983,0.114529,0.087673,-7546017286
15572,125.7860031,0.129435,0.0752222,-7546017286
15573,126.1829987,0.14643399,0.0630799,-7546017286
15574,126.5820007,0.16654401,0.052714,-7546017286
15575,126.9840012,0.18535601,0.0439155,-7546017286
15576,127.3889999,0.205597,0.0355836,-7546017286
15577,127.7959976,0.23049299,0.0284683,-7546017286
15578,128.2050018,0.25286201,0.0227364,-7546017286
15579,128.6170044,0.27460501,0.0176269,-7546017286
15580,129.0319977,0.301586,0.0135389,-7546017286
15581,129.449997,0.32426101,0.0107274,-7546017286
15582,129.8699951,0.343256,0.00872007,-7546017286
15583,130.2929993,0.367845,0.00730932,-7546017286
15584,130.7189941,0.38862899,0.00653528,-7546017286
15585,131.147995,0.403465,0.00623437,-7546017286
15586,131.5789948,0.422941,0.00607881,-7546017286
15587,132.0130005,0.437648,0.00608448,-7546017286
15588,132.449997,0.441607,0.00617388,-7546017286
15589,132.8899994,0.448333,0.00630913,-7546017286
15590,133.3329926,0.45416099,0.00649564,-7546017286
15591,133.779007,0.450629,0.00655158,-7546017286
15592,134.2279968,0.45038,0.0064134,-7546017286
15593,134.6799927,0.453477,0.00616954,-7546017286
15594,135.1349945,0.45051,0.00583824,-7546017286
15595,135.5930023,0.452333,0.00544316,-7546017286
15596,136.0540009,0.463038,0.00508928,-7546017286
15597,136.5189972,0.46823901,0.00475427,-7546017286
15598,136.9859924,0.47392401,0.00432618,-7546017286
15599,137.4570007,0.48886296,0.00390367,-7546017286
15600,137.9309845,0.49674699,0.00348306,-7546017286
15601,138.4080048,0.49892801,0.00297993,-7546017286
15602,138.8890076,0.50808299,0.00253829,-7546017286
15603,139.3730011,0.510638,0.0022366,-7546017286
15604,139.8600006,0.50747198,0.00192585,-7546017286
15605,140.3509979,0.51413298,0.00159185,-7546017286
15606,140.8450012,0.517551,0.0013164,-7546017286
15607,141.3430023,0.513237,0.00105967,-7546017286
15608,141.8439941,0.51783597,0.00083636,-7546017286
15609,142.348999,0.52181,0.0006717,-7546017286
15610,142.8569946,0.51714599,0.00053865,-7546017286
15611,143.3690033,0.52002198,0.00043019,-7546017286
15612,143.8849945,0.52456301,0.00035439,-7546017286
15613,144.404007,0.52024502,0.00028647,-7546017286
15614,144.9279938,0.52157599,0.00021861,-7546017286
15615,145.4550018,0.527749,0.00016899,-7546017286
15616,145.9850006,0.52654999,0.00013475,-7546017286
15617,146.5200043,0.52833998,0.00010513,-7546017286
15618,147.0590057,0.53533798,8.32E-05,-7546017286
15619,147.6009979,0.53471202,6.48E-05,-7546017286
15620,148.147995,0.53520203,4.72E-05,-7546017286
15621,148.6990051,0.54342002,3.55E-05,-7546017286
15622,149.2539978,0.54350102,2.90E-05,-7546017286
15623,149.8130035,0.54052699,2.25E-05,-7546017286
15624,150.3760071,0.54661399,1.72E-05,-7546017286
15625,150.9429932,0.54665405,1.46E-05,-7546017286
15626,151.5149994,0.540914,1.19E-05,-7546017286
15627,152.0910034,0.54505998,9.26E-06,-7546017286
15628,152.6719971,0.54570198,7.79E-06,-7546017286
15629,153.2570038,0.53932905,6.37E-06,-7546017286
15630,153.845993,0.54325902,4.84E-06,-7546017286
15631,154.4400024,0.546314,4.08E-06,-7546017286
15632,155.0390015,0.54056406,3.30E-06,-7546017286
15633,155.6419983,0.54274702,2.32E-06,-7546017286
15634,156.25,0.54467201,1.90E-06,-7546017286
15635,156.8630066,0.53633797,1.73E-06,-7546017286
15636,157.4799957,0.53563899,1.35E-06,-7546017286
15637,158.1029968,0.53807801,1.10E-06,-7546017286
15638,158.7299957,0.52959198,9.50E-07,-7546017286
15639,159.3630066,0.52424598,7.10E-07,-7546017286
15640,160,0.524885,5.70E-07,-7546017286
15641,160.6430054,0.51685399,5.30E-07,-7546017286
15642,161.2899933,0.509749,3.90E-07,-7546017286
15643,161.9429932,0.51086098,3.00E-07,-7546017286
15644,162.602005,0.50627798,2.80E-07,-7546017286
15645,163.2649994,0.49976504,2.20E-07,-7546017286
15646,163.9340057,0.50155997,1.60E-07,-7546017286
15647,164.6089935,0.49832201,1.60E-07,-7546017286
15648,165.2890015,0.48974499,1.50E-07,-7546017286
15649,165.9750061,0.48923299,1.00E-07,-7546017286
15650,166.6670075,0.48503301,1.00E-07,-7546017286
15651,167.3639984,0.47385001,1.00E-07,-7546017286
15652,168.0670013,0.47147304,7.00E-08,-7546017286
15653,168.776001,0.47070104,6.00E-08,-7546017286
15654,169.4920044,0.46057999,7.00E-08,-7546017286
15655,170.2129974,0.457268,8.00E-08,-7546017286
15656,170.9400024,0.457957,9.00E-08,-7546017286
15657,171.673996,0.45065799,9.00E-08,-7546017286
15658,172.4140015,0.449159,7.00E-08,-7546017286
15659,173.1600037,0.45230901,6.00E-08,-7546017286
15660,173.9129944,0.446053,5.00E-08,-7546017286
15661,174.6719971,0.442808,4.00E-08,-7546017286
15662,175.4389954,0.44540599,4.00E-08,-7546017286
15663,176.2109985,0.44092599,3.00E-08,-7546017286
15664,176.9909973,0.43827701,3.00E-08,-7546017286
15665,177.7779999,0.44116399,2.00E-08,-7546017286
15666,178.5709992,0.435159,2.00E-08,-7546017286
15667,179.371994,0.42974699,2.00E-08,-7546017286
15668,180.1799927,0.43280104,2.00E-08,-7546017286
15669,180.9949951,0.43252504,2.00E-08,-7546017286
15670,181.8179932,0.43056101,1.00E-08,-7546017286
15671,182.647995,0.43665501,1.00E-08,-7546017286
15672,183.4859924,0.439237,1.00E-08,-7546017286
15673,184.3320007,0.43325201,1.00E-08,-7546017286
15674,185.1849976,0.43345299,1.00E-08,-7546017286
15675,186.0469971,0.43522099,1.00E-08,-7546017286
15676,186.9160004,0.43282199,1.00E-08,-7546017286
15677,187.7929993,0.434708,0,-7546017286
15678,188.6790009,0.43583199,0,-7546017286
15679,189.5729981,0.42870399,0,-7546017286
15680,190.4759979,0.424391,0,-7546017286
15681,191.3880005,0.42263001,0,-7546017286
15682,192.3079987,0.415795,0,-7546017286
15683,193.2369995,0.41019899,0,-7546017286
15684,194.1750031,0.40483102,0,-7546017286
15685,195.121994,0.38942599,0,-7546017286
15686,196.0780029,0.37482399,0,-7546017286
15687,197.0440064,0.36730301,0,-7546017286
15688,198.0200043,0.35567704,0,-7546017286
15689,199.0050049,0.34236601,0,-7546017286
15690,200,0.33300799,0,-7546017286
15691,201.0050049,0.314394,0,-7546017286
15692,202.0200043,0.294157,0,-7546017286
15693,203.0460053,0.281663,0,-7546017286
15694,204.0820007,0.26442,0,-7546017286
15695,205.128006,0.241459,0,-7546017286
15696,206.1860046,0.22509301,0,-7546017286
15697,207.2539978,0.206788,0,-7546017286
15698,208.3329926,0.181573,0,-7546017286
15699,209.423996,0.164831,0,-7546017286
15700,210.526001,0.150374,0,-7546017286
15701,211.6399994,0.135176,0,-7546017286
15702,212.7660065,0.12154,0,-7546017286
15703,213.904007,0.107791,0,-7546017286
15704,215.0540009,0.0935674,0,-7546017286
15705,216.2160034,0.0824636,0,-7546017286
15706,217.3910065,0.0728849,0,-7546017286
15707,218.5789948,0.0633384,0,-7546017286
15708,219.7799988,0.05541511,0,-7546017286
15709,220.9940033,0.0483053,0,-7546017286
15710,222.2220001,0.0416941,0,-7546017286
15711,223.4640045,0.0369463,0,-7546017286
15712,224.7189941,0.0329053,0,-7546017286
15713,225.9889984,0.0283741,0,-7546017286
15714,227.272995,0.0246204,0,-7546017286
15715,228.5709992,0.0218736,0,-7546017286
15716,229.8849945,0.0189894,0,-7546017286
15717,231.2140045,0.0162381,0,-7546017286
15718,232.5579987,0.014224,0,-7546017286
15719,233.9179993,0.0124761,0,-7546017286
15720,235.2940064,0.0110169,0,-7546017286
15721,236.6860046,0.00981079,0,-7546017286
15722,238.0950012,0.00872457,0,-7546017286
15723,239.5209961,0.00768624,0,-7546017286
15724,240.9640045,0.0069621,0,-7546017286
15725,242.423996,0.00621258,0,-7546017286
15726,243.9019928,0.00530756,0,-7546017286
15727,245.3990021,0.00483532,0,-7546017286
15728,246.9140015,0.00441655,0,-7546017286
15729,248.4470062,0.0038256,0,-7546017286
15730,250,0.00342918,0,-7546017286
15731,251.5720062,0.0031164,0,-7546017286
15732,253.1649933,0.00277419,0,-7546017286
15733,254.7769928,0.00250796,0,-7546017286
15734,256.4100037,0.00230413,0,-7546017286
15735,258.0650024,0.00206978,0,-7546017286
15736,259.7399902,0.00185783,0,-7546017286
15737,261.4379883,0.00168116,0,-7546017286
15738,263.1579895,0.00145605,0,-7546017286
15739,264.901001,0.00126254,0,-7546017286
15740,266.6669922,0.00112912,0,-7546017286
15741,268.4559937,0.00097359,0,-7546017286
15742,270.269989,0.00081336,0,-7546017286
15743,272.1090088,0.00072127,0,-7546017286
15744,273.9729919,0.00063252,0,-7546017286
15745,275.861969,0.00053691,0,-7546017286
15746,277.7780151,0.00049024,0,-7546017286
15747,279.7200012,0.00046033,0,-7546017286
15748,281.6900024,0.00040433,0,-7546017286
15749,283.6879883,0.00035774,0,-7546017286
15750,285.7139893,0.00032542,0,-7546017286
15751,287.769989,0.0002766,0,-7546017286
15752,289.855011,0.0002229,0,-7546017286
15753,291.9710083,0.00019509,0,-7546017286
15754,294.1180115,0.00015704,0,-7546017286
15755,296.29599,0.00013147,0,-7546017286
15756,298.5069885,0.00014975,0,-7546017286
15757,300.7520142,0.00016336,0,-7546017286
15758,303.0299988,0.00016067,0,-7546017286
15759,305.3439941,0.00016665,0,-7546017286
15760,307.6919861,0.00015507,0,-7546017286
15761,310.0780029,0.00013104,0,-7546017286
15762,312.5,0.00012973,0,-7546017286
15763,314.9609985,0.00012624,0,-7546017286
15764,317.4599915,0.00011063,0,-7546017286
15765,320,0.00010814,0,-7546017286
15766,322.5809937,9.92E-05,0,-7546017286
15767,325.2030029,7.56E-05,0,-7546017286
15768,327.868988,6.44E-05,0,-7546017286
15769,330.57901,5.62E-05,0,-7546017286
15770,333.3329773,4.00E-05,0,-7546017286
15771,336.1340027,3.86E-05,0,-7546017286
15772,338.9830017,4.77E-05,1.00E-08,-7546017286
15773,341.8800049,4.67E-05,1.00E-08,-7546017286
15774,344.8280029,5.21E-05,0,-7546017286
15775,347.8259888,7.11E-05,0,-7546017286
15776,350.8770142,8.97E-05,0,-7546017286
15777,353.9819946,0.00010869,0,-7546017286
15778,357.1430054,0.00012698,0,-7546017286
15779,360.3599854,0.00011843,0,-7546017286
15780,363.6359863,9.18E-05,0,-7546017286
15781,366.9719849,7.43E-05,0,-7546017286
15782,370.3699951,4.79E-05,0,-7546017286
15783,373.8320007,1.34E-05,0,-7546017286
15784,377.3580017,2.05E-06,0,-7546017286
15785,380.9519959,1.90E-06,0,-7546017286
15786,384.6149902,1.83E-06,0,-7546017286
15787,388.3500061,1.86E-06,0,-7546017286
15788,392.1570129,1.85E-05,0,-7546017286
15789,396.0400085,3.20E-05,0,-7546017286
15790,400,5.23E-05,0,-7546017286
15791,404.0400085,7.51E-05,0,-7546017286
15792,408.1629944,7.99E-05,0,-7546017286
15793,412.3710022,8.36E-05,0,-7546017286
15794,416.6670227,8.99E-05,0,-7546017286
15795,421.053009,7.55E-05,0,-7546017286
15796,425.5320129,6.30E-05,0,-7546017286
15797,430.1080017,6.17E-05,0,-7546017286
15798,434.7829895,4.21E-05,0,-7546017286
15799,439.5599976,2.32E-05,0,-7546017286
15800,444.4440002,2.43E-05,0,-7546017286
15801,449.4379883,2.11E-05,0,-7546017286
15802,454.5450134,2.85E-05,0,-7546017286
15803,459.769989,7.05E-05,0,-7546017286
15804,465.1159973,0.00010257,0,-7546017286
15805,470.5880127,0.00011404,0,-7546017286
15806,476.1900024,0.000157,0,-7546017286
15807,481.928009,0.00018081,0,-7546017286
15808,487.8049927,0.00018421,0,-7546017286
15809,493.8269959,0.00024523,0,-7546017286
15810,500,0.00028281,0,-7546017286
